user_id,isbn,rating
11676,0002005018,7.135935996194102
116866,0002005018,7.023671940100171
152827,0060973129,8.156370659931898
157969,0374157065,7.785986421107043
67958,0399135782,8.161256214218191
213191,0399135782,8.704596643168975
245827,0399135782,7.451966702674353
11676,0671870432,6.04299252203887
263256,1558746218,6.39842735153129
226745,1881320189,7.878884462562627
7352,0440234743,6.170873398520455
12923,0440234743,6.044233845380769
13552,0440234743,8.063961083674434
21264,0440234743,6.103693544785827
31299,0440234743,8.108520404354616
64535,0440234743,5.561897811662949
70666,0440234743,5.847986337013197
75819,0440234743,8.16092792886907
79740,0440234743,4.677387217818368
85534,0440234743,7.752453606850092
100393,0440234743,3.8354848324961
108143,0440234743,6.131507035467553
116127,0440234743,5.9726139034108945
122251,0440234743,4.759293761559154
128463,0440234743,6.140314369679419
131703,0440234743,6.117700176707937
132144,0440234743,6.059358697745444
134863,0440234743,6.755110146524107
136707,0440234743,6.1068268589894315
143939,0440234743,6.467910861512265
144062,0440234743,7.89210272866401
150400,0440234743,6.015725500094717
154730,0440234743,3.598286729034786
165884,0440234743,5.6291675948170266
187533,0440234743,7.036890282220514
187944,0440234743,6.064652465881959
217516,0440234743,6.299981978219139
227392,0440234743,6.07038074723944
240567,0440234743,5.956988548774966
245616,0440234743,4.6356979642224845
250101,0440234743,8.437438315905723
258884,0440234743,6.111522638967781
259223,0440234743,7.9668971453504795
273979,0440234743,7.022815723402378
6242,0452264464,3.1835596055943096
8570,0452264464,6.681154320894078
11104,0452264464,7.373908633326344
11676,0452264464,8.836479138532752
36197,0452264464,6.38423999018072
36907,0452264464,9.252468667018029
80837,0452264464,6.095705853640694
102359,0452264464,8.370376638631509
144803,0452264464,6.348353992232819
165319,0452264464,4.758427844417354
174633,0452264464,7.979348800379018
221232,0452264464,8.340280429548605
252627,0452264464,8.99778994707044
271135,0452264464,6.627303339569363
271144,0452264464,6.09424228479105
11676,0609804618,8.857384556404261
79089,0609804618,8.321182949006717
271622,0609804618,8.596628103231273
141518,1841721522,7.249656423252315
157118,1841721522,8.549293745351797
14,0689821166,3.7241593365128156
4784,0971880107,4.690221514161095
8453,0971880107,2.6113327942937747
11554,0971880107,1.9071609145057238
12264,0971880107,2.4616696773897635
13088,0971880107,2.756915570464491
13221,0971880107,3.5073506062829334
14049,0971880107,3.366784880664605
14461,0971880107,4.777301084964714
20147,0971880107,2.268030909524653
21404,0971880107,2.9975069359697435
24664,0971880107,2.480096377378976
28091,0971880107,4.2455476432075345
28735,0971880107,3.258958200094302
32329,0971880107,3.563619022708705
33535,0971880107,2.284867137793107
37538,0971880107,3.719033196306821
40841,0971880107,2.499653571737908
41596,0971880107,2.1853208106549813
45666,0971880107,2.5541683517749316
46398,0971880107,2.7809541264280715
49954,0971880107,2.4403402744661795
