user_id,isbn,rating
11676,0002005018,6.992053025689056
116866,0002005018,7.253819132172181
152827,0060973129,7.813063730217047
157969,0374157065,7.859828440326472
67958,0399135782,7.707979900939966
213191,0399135782,7.593237432073411
245827,0399135782,6.891800623384531
11676,0671870432,6.26081433063907
263256,1558746218,6.833492283176353
226745,1881320189,6.985480040685765
7352,0440234743,6.571557311477946
12923,0440234743,6.740248041648629
13552,0440234743,7.6046494437347905
21264,0440234743,6.301343145160792
31299,0440234743,8.35661251735597
64535,0440234743,5.500208499681201
70666,0440234743,6.723121510057057
75819,0440234743,7.920806660409598
79740,0440234743,4.751715761797429
85534,0440234743,7.7571717087858
100393,0440234743,4.40357089751812
108143,0440234743,6.817667370495719
116127,0440234743,6.5353437276593445
122251,0440234743,6.323941355247261
128463,0440234743,6.9078457663647255
131703,0440234743,6.813736044393365
132144,0440234743,6.644903158181554
134863,0440234743,6.636188991532011
136707,0440234743,6.8785779347284475
143939,0440234743,6.58273122254875
144062,0440234743,7.797866981562426
150400,0440234743,6.4639134221265335
154730,0440234743,4.826930176817157
165884,0440234743,5.3537601724497055
187533,0440234743,7.252707844139061
187944,0440234743,6.748456836046304
217516,0440234743,5.88538353122473
227392,0440234743,5.999941720752833
240567,0440234743,6.297644287863367
245616,0440234743,4.874968789546209
250101,0440234743,8.461671994978023
258884,0440234743,6.968761338709262
259223,0440234743,7.408276650689317
273979,0440234743,6.469828434405992
6242,0452264464,4.406987048023421
8570,0452264464,6.903458767395971
11104,0452264464,7.607846281407591
11676,0452264464,7.548266175088553
36197,0452264464,6.981092677881236
36907,0452264464,8.39239328521763
80837,0452264464,6.882654803383546
102359,0452264464,8.397506599678861
144803,0452264464,7.066109531274543
165319,0452264464,5.967227176409153
174633,0452264464,8.144930163342778
221232,0452264464,7.9687807455469875
252627,0452264464,8.280593414026288
271135,0452264464,6.687814392202074
271144,0452264464,5.853162629348324
11676,0609804618,7.980989291191417
79089,0609804618,7.372748186101335
271622,0609804618,7.997660393403259
141518,1841721522,7.583471395437992
157118,1841721522,8.114308265352253
14,0689821166,5.116401092899445
4784,0971880107,3.873223348518776
8453,0971880107,3.1721735412932293
11554,0971880107,2.5005655552340427
12264,0971880107,3.0015312081947454
13088,0971880107,3.468254662850086
13221,0971880107,3.3633536845303693
14049,0971880107,3.1728035390351
14461,0971880107,3.7994942077662817
20147,0971880107,2.9821239116781846
21404,0971880107,3.1385006961976556
24664,0971880107,2.988868295707364
28091,0971880107,3.5445205731738185
28735,0971880107,3.178217296999308
32329,0971880107,3.4656697324350763
33535,0971880107,2.6064191413582587
37538,0971880107,4.0085100190664775
40841,0971880107,3.0480139619484077
41596,0971880107,2.4644943248636486
45666,0971880107,2.816964161426397
46398,0971880107,2.7075830214468954
49954,0971880107,3.017191732563031
51803,0971880107,2.566150785097001
55894,0971880107,2.7879474208087967
59994,0971880107,3.712475978128759
60633,0971880107,3.0473771746016403
61028,0971880107,3.782163713053732
64819,0971880107,3.373929613337602
65145,0971880107,3.1374387194388755
65370,0971880107,2.6139652241232008
67636,0971880107,3.13352995773066
67704,0971880107,3.042355343333717
69378,0971880107,2.6736866520486564
70153,0971880107,3.1820893088109736
71162,0971880107,4.058403800058361
71464,0971880107,3.2079000993960123
72030,0971880107,3.1728610879554875
74910,0971880107,3.2480247269716065
79738,0971880107,3.115760335079029
83469,0971880107,3.1144061847918256
84682,0971880107,3.452602377289917
89867,0971880107,2.8676801595853596
91254,0971880107,3.190196931995404
92727,0971880107,2.9312717086448794
98655,0971880107,2.967640088501883
104268,0971880107,3.990041581940242
111433,0971880107,3.7899635991062395
114434,0971880107,3.1390659219398627
121070,0971880107,3.5243766279837225
127619,0971880107,3.110012262568559
128447,0971880107,3.9317487400326354
130915,0971880107,3.838533047222146
133645,0971880107,2.7462203115418165
136139,0971880107,2.817289575645462
136237,0971880107,3.3830317578200857
141842,0971880107,3.5849243053814375
142600,0971880107,2.792134469237666
144133,0971880107,2.8479503784073903
148191,0971880107,2.3808635217155105
150657,0971880107,2.9839565986096144
157783,0971880107,2.5161085677803783
159720,0971880107,3.4616079994855253
160241,0971880107,4.979731258526464
161726,0971880107,2.742157644252019
171506,0971880107,3.7994048813869226
172406,0971880107,3.8991049777664992
173190,0971880107,3.1848413974206053
173315,0971880107,3.6451303329061364
174657,0971880107,3.87346485791929
175254,0971880107,2.9823952227591763
178072,0971880107,3.3574487931427006
179791,0971880107,3.8914297646118485
180149,0971880107,3.017977321781171
180447,0971880107,2.6926224614282166
180795,0971880107,2.735687164995198
181316,0971880107,3.290620784677267
190885,0971880107,2.5661241028965622
191214,0971880107,2.9193861586162737
197550,0971880107,6.462623977194049
198045,0971880107,3.3781668413697172
201521,0971880107,2.985684651234866
204652,0971880107,2.4757608947695338
208478,0971880107,2.671758390015166
209486,0971880107,3.0329072478562553
210695,0971880107,2.756904708953299
216262,0971880107,3.122216707957093
216397,0971880107,3.5172676975561785
219132,0971880107,3.5567120665145664
219949,0971880107,3.1390967619590615
225832,0971880107,2.6559345713743197
230436,0971880107,3.2154957576983194
233451,0971880107,3.8950763641466257
233857,0971880107,3.5693412503208393
233871,0971880107,3.7398521516841585
234784,0971880107,3.617071622137126
234925,0971880107,3.611463936458115
235506,0971880107,3.745882013773732
235698,0971880107,3.1201289540901316
237283,0971880107,3.2851165230132002
239847,0971880107,3.4080871160579918
240541,0971880107,3.365182533761392
242639,0971880107,3.8508551924778147
245829,0971880107,3.2818666632725
246344,0971880107,3.1783847029066936
248566,0971880107,2.54057597539826
249827,0971880107,2.9855865250475078
254589,0971880107,2.939667336582444
258675,0971880107,2.946161115802777
260897,0971880107,2.695248628559787
261015,0971880107,3.4195916462228593
263078,0971880107,4.025998637822521
263979,0971880107,2.87383807960893
264415,0971880107,4.347893161872276
267881,0971880107,3.6150233862463934
269607,0971880107,3.068909223145368
269852,0971880107,3.7221876303831882
271364,0971880107,2.5626183703098384
22463,0345402871,7.307088790046667
28731,0345402871,7.075777067606818
35945,0345402871,6.824649067216087
37511,0345402871,7.72260018514137
41084,0345402871,7.426231296966397
55892,0345402871,7.254088828316325
67244,0345402871,6.924431867890526
86680,0345402871,6.332202060270101
107244,0345402871,9.072862193626325
170154,0345402871,6.0435394589892155
204591,0345402871,5.78606321338835
234162,0345402871,6.68391578559456
234672,0345402871,7.199496821195831
236235,0345402871,8.461827704861266
267377,0345402871,6.774178801781942
275195,0345402871,7.9806555755309425
1848,0345417623,8.586596455762953
10470,0345417623,7.354435027892969
16551,0345417623,7.146195708294186
19085,0345417623,7.961398888034219
30594,0345417623,6.755896828359157
32188,0345417623,7.436979651460432
58351,0345417623,7.2953111365114935
61935,0345417623,7.120999570495893
67236,0345417623,7.970851767302605
80538,0345417623,7.956985554351135
103176,0345417623,6.7777772017258835
105925,0345417623,7.5713516926759645
106007,0345417623,7.848772799146634
110700,0345417623,8.867933831433659
115435,0345417623,8.52614355249683
119205,0345417623,6.593728890251505
132392,0345417623,6.85928033821203
133462,0345417623,6.9280757954876035
135149,0345417623,6.852817137749199
152015,0345417623,6.845532328679009
161385,0345417623,7.144664087583406
165253,0345417623,6.387946108776235
179843,0345417623,6.9121147934695335
185006,0345417623,7.436364577585439
191049,0345417623,6.577091973640661
192479,0345417623,8.13202212751106
197272,0345417623,6.675187072371387
210035,0345417623,7.232053596771608
225989,0345417623,7.199273090846762
227305,0345417623,6.711397955644848
231518,0345417623,7.79846138012595
234879,0345417623,6.318150206984198
235498,0345417623,7.785825294606923
240660,0345417623,6.658514451376834
248468,0345417623,7.439619958412784
249058,0345417623,8.174941543942753
254303,0345417623,5.930507916803815
266678,0345417623,5.451125785950808
266819,0345417623,6.58185206470874
22255,0312978383,6.491850331935622
31040,0312978383,7.1438789819690225
61901,0312978383,8.036174073433063
135317,0312978383,6.552641853405929
135965,0312978383,8.278375820354919
147978,0312978383,7.255090047569842
17,0425099148,6.138626928852564
