user_id,isbn,rating
11676,0002005018,6.984493165755155
116866,0002005018,6.90667549822581
152827,0060973129,7.749877774840138
157969,0374157065,7.9973361756702595
67958,0399135782,7.455461119567908
213191,0399135782,7.452566910134043
245827,0399135782,6.49228057451161
11676,0671870432,6.401831122728624
263256,1558746218,6.89494244944879
226745,1881320189,6.562178845767823
7352,0440234743,6.825460242335477
12923,0440234743,7.04818881435355
13552,0440234743,7.620412659825726
21264,0440234743,6.339249117819663
31299,0440234743,8.647913816768414
64535,0440234743,4.8101056063361405
70666,0440234743,7.053135332313519
75819,0440234743,7.985794806076136
79740,0440234743,5.4904981957157455
85534,0440234743,7.548241824645646
100393,0440234743,4.546933583316738
108143,0440234743,7.165557035899033
116127,0440234743,6.795408939638336
122251,0440234743,7.04818881435355
128463,0440234743,7.3662420627461405
131703,0440234743,7.272271850086556
132144,0440234743,7.044107077905944
134863,0440234743,6.671275469437711
136707,0440234743,7.272271850086556
143939,0440234743,7.071531175637687
144062,0440234743,7.829763838543576
150400,0440234743,7.04818881435355
154730,0440234743,5.95682225558953
165884,0440234743,5.4685265645768215
187533,0440234743,7.587808577817218
187944,0440234743,7.09367636889472
217516,0440234743,5.56926826101542
227392,0440234743,6.339249117819663
240567,0440234743,6.9457290280510895
245616,0440234743,5.4224959587529575
250101,0440234743,8.400382238715608
258884,0440234743,7.016852203207657
259223,0440234743,7.067789232370378
273979,0440234743,6.414107752538835
6242,0452264464,5.287982902317375
8570,0452264464,7.392249871064819
11104,0452264464,7.63386006732503
11676,0452264464,7.25906984457915
36197,0452264464,7.437490281743996
36907,0452264464,8.364467432404139
80837,0452264464,7.225521791955161
102359,0452264464,8.542673397485196
144803,0452264464,7.402090975230114
165319,0452264464,6.067868636020666
174633,0452264464,8.407829826605028
221232,0452264464,7.959986430871768
252627,0452264464,8.418074003388131
271135,0452264464,6.891450030196002
271144,0452264464,5.989557436675309
11676,0609804618,7.3911284240092145
79089,0609804618,7.038173837644884
271622,0609804618,7.9667661105366
141518,1841721522,7.568021300542813
157118,1841721522,7.741041507164645
14,0689821166,5.712772513467972
4784,0971880107,3.3671613469067005
8453,0971880107,3.3605365248284174
11554,0971880107,2.47254455509995
12264,0971880107,3.3193103284263823
13088,0971880107,3.7257139306905933
13221,0971880107,3.7339625209333365
14049,0971880107,3.3785648246562787
14461,0971880107,3.5217887376193002
20147,0971880107,3.489998678862038
21404,0971880107,3.148744354273722
24664,0971880107,3.3022196086877904
28091,0971880107,2.8982218973419025
