user_id,isbn,rating
11676,0002005018,6.705145805923105
116866,0002005018,7.520524396015048
152827,0060973129,7.693554323974024
157969,0374157065,7.363000163313426
67958,0399135782,7.654092359024066
213191,0399135782,7.132217312031132
245827,0399135782,6.899743125772041
11676,0671870432,6.240823255227227
263256,1558746218,6.925353423396179
226745,1881320189,6.87075054425232
7352,0440234743,6.565956528684986
12923,0440234743,6.737551096025972
13552,0440234743,7.10891654497446
21264,0440234743,6.378333245266873
31299,0440234743,8.107984663115106
64535,0440234743,5.921965534295885
70666,0440234743,6.436457613059992
75819,0440234743,7.9136043467763555
79740,0440234743,3.7255171572592527
85534,0440234743,7.90644175832101
100393,0440234743,4.999099391002633
108143,0440234743,7.172443114749548
116127,0440234743,6.560243677867319
122251,0440234743,6.63758679523455
128463,0440234743,6.79287215461289
131703,0440234743,6.7047534712080505
132144,0440234743,6.571671684049703
134863,0440234743,6.534794440791167
136707,0440234743,6.813738895249799
143939,0440234743,6.22776297697241
144062,0440234743,8.07420903738806
150400,0440234743,6.277833981259533
154730,0440234743,4.842327309760108
165884,0440234743,4.987194287293023
187533,0440234743,6.8079988057750915
187944,0440234743,6.715015822153139
217516,0440234743,5.870021831532321
227392,0440234743,6.323685958533882
240567,0440234743,5.414632562420432
245616,0440234743,4.626793344003468
250101,0440234743,8.700818127423432
258884,0440234743,7.174078564907923
259223,0440234743,7.527802995720546
273979,0440234743,6.747342729799322
6242,0452264464,4.07143623345068
8570,0452264464,6.680328623708618
11104,0452264464,7.318342830008002
11676,0452264464,7.634312763643083
36197,0452264464,6.862960754925408
36907,0452264464,8.447421646881294
80837,0452264464,7.387510852343614
102359,0452264464,7.734164333483835
144803,0452264464,7.054693363966272
165319,0452264464,6.345626329703015
174633,0452264464,7.687953652783137
221232,0452264464,7.624744012113506
252627,0452264464,7.960261620259829
271135,0452264464,6.611006770726141
271144,0452264464,5.493985232899745
11676,0609804618,8.368454576598449
79089,0609804618,7.229308500284297
271622,0609804618,8.374062614797602
141518,1841721522,7.774885973370228
157118,1841721522,8.220064588997102
14,0689821166,5.37495048097715
4784,0971880107,3.991326038517647
8453,0971880107,3.1371441513883216
11554,0971880107,2.1466790451712563
12264,0971880107,2.8786829779752168
13088,0971880107,3.3819797708472628
13221,0971880107,2.6368159005960448
14049,0971880107,2.899795608386606
14461,0971880107,3.525752114403373
20147,0971880107,3.1439201369878265
21404,0971880107,2.8410846424188367
24664,0971880107,2.8615767092385003
28091,0971880107,3.2398347613738956
28735,0971880107,3.3916051548949064
32329,0971880107,3.5740423098446747
33535,0971880107,2.758042074610857
37538,0971880107,4.175044696464883
40841,0971880107,2.9441403220303926
41596,0971880107,2.1383169233471686
45666,0971880107,2.66005740564762
46398,0971880107,2.657202309659693
49954,0971880107,2.913085507373817
51803,0971880107,2.7953572409067546
55894,0971880107,2.8808218663120293
59994,0971880107,3.802934493617132
60633,0971880107,2.9328169654396317
61028,0971880107,3.8832520895952807
64819,0971880107,3.472333255468522
65145,0971880107,3.9966334463089512
65370,0971880107,2.7388050616318433
67636,0971880107,2.8840486785874817
67704,0971880107,2.8550694764939926
69378,0971880107,2.829379355832509
70153,0971880107,3.596437171605309
71162,0971880107,4.039751873042846
71464,0971880107,3.1923093555367115
72030,0971880107,3.168338266035723
74910,0971880107,3.1629721064615137
79738,0971880107,3.1004436263062307
83469,0971880107,3.032075301607065
84682,0971880107,3.7866424536011762
89867,0971880107,2.454315806636481
91254,0971880107,3.192405747394569
92727,0971880107,2.918544259688067
98655,0971880107,3.174745628405121
104268,0971880107,3.8563611199191263
111433,0971880107,3.9366224055271277
114434,0971880107,3.1047188113339814
121070,0971880107,3.596518422266992
127619,0971880107,3.042165183085913
128447,0971880107,4.091052567603037
130915,0971880107,3.8249938904041763
133645,0971880107,2.8811995635537424
136139,0971880107,2.9507207653639136
136237,0971880107,2.825355825682722
141842,0971880107,3.0510680283120717
142600,0971880107,3.3042387793940198
144133,0971880107,3.238071105739227
148191,0971880107,2.6205061796751887
150657,0971880107,2.9205433524151245
157783,0971880107,2.6076707615157644
159720,0971880107,2.7750294577643793
160241,0971880107,4.458390916263075
161726,0971880107,2.8615485927683544
171506,0971880107,3.644000966233769
172406,0971880107,4.04343912398364
173190,0971880107,2.8023056073409762
173315,0971880107,3.522920348356769
174657,0971880107,4.241672906270334
175254,0971880107,2.726732388125486
178072,0971880107,3.42305918572659
179791,0971880107,4.494356927266456
180149,0971880107,2.925439324995684
180447,0971880107,2.757063304114105
180795,0971880107,2.782750132201515
181316,0971880107,3.4871604071266127
190885,0971880107,3.012376386493506
191214,0971880107,3.1076560341820283
197550,0971880107,5.772533813852854
198045,0971880107,3.478073927485197
201521,0971880107,2.708275871199105
204652,0971880107,2.91917003843194
208478,0971880107,2.6952793733642064
209486,0971880107,3.1901654404153406
210695,0971880107,2.8084241083438735
216262,0971880107,3.015105701426833
216397,0971880107,3.5860775275933303
219132,0971880107,3.79496279655964
219949,0971880107,3.3082267052692758
225832,0971880107,2.6005456045539637
230436,0971880107,3.198134875098479
233451,0971880107,3.916690187248342
233857,0971880107,3.8417539839725623
233871,0971880107,3.4525220313625167
234784,0971880107,3.2573645476521698
234925,0971880107,3.9407311458775762
235506,0971880107,4.32951987636079
235698,0971880107,3.080996719023394
237283,0971880107,3.31964236801735
239847,0971880107,4.100550422831442
240541,0971880107,2.8918754077071007
242639,0971880107,3.6614997568700667
245829,0971880107,3.202669789159364
246344,0971880107,3.1296386550453446
248566,0971880107,2.5036525826873812
249827,0971880107,2.823929244194145
254589,0971880107,2.752315576672169
258675,0971880107,2.781803893070228
260897,0971880107,3.3283550611817616
261015,0971880107,3.6567616356901493
263078,0971880107,4.455384372421577
263979,0971880107,2.6619554033088755
264415,0971880107,3.969427013451991
267881,0971880107,3.3654631176295275
269607,0971880107,3.4172526770532805
269852,0971880107,3.8090986499344943
271364,0971880107,2.3980236955568572
22463,0345402871,7.183268883552537
28731,0345402871,7.133752671582374
35945,0345402871,6.774221748937594
37511,0345402871,7.774968736296121
41084,0345402871,7.905798333723194
55892,0345402871,7.388568532329464
67244,0345402871,6.963402123083102
86680,0345402871,6.366974728663647
107244,0345402871,9.034024581667538
170154,0345402871,6.15914245804102
204591,0345402871,5.4313414997746685
234162,0345402871,6.803596776748023
234672,0345402871,7.275148433463965
236235,0345402871,8.658931121536154
267377,0345402871,6.948014636176057
275195,0345402871,8.041265594041578
1848,0345417623,9.224308366350646
10470,0345417623,7.206596885155517
16551,0345417623,6.972547351530014
19085,0345417623,8.165711879952413
30594,0345417623,6.1583496055038935
32188,0345417623,8.061857528161882
58351,0345417623,7.099709362601533
61935,0345417623,6.983620482355914
67236,0345417623,7.748278810051333
80538,0345417623,8.352248316149868
103176,0345417623,6.629656292108387
105925,0345417623,7.292055857181228
106007,0345417623,7.660621212131702
110700,0345417623,9.192647926134205
